text,instruction
"This project was quite extensive, but one of my favorite projects I have ever taught! We spent a day having a class discussion about the work of Shepard Fairey and the way Shepard Fairey uses visual art as a way to draw attention to a particular social issue such as pollution, inequality, and greed. We also talked about the works of Banksy and Ricardo Levins Morales (Minneapolis-based activist artist). We listened to a Podcast interview of Ricardo and his work. Listen to the podcast of Ricardo Levins Morales on MPR here.
Students were first asked to brainstorm different social issues. At first, some students really struggled thinking of ideas. For the kids who struggled, I asked them what they liked. For example, a student said he liked music. I asked him if he knew of any problems in the music industry. He immediately said ""Piracy"", ""Inequality"", ""Sexism"" and ""People need to support local music more"". These are all great examples of social issues that tie into a student interest. Some examples of social issues chosen by students for this project include marriage equality, racial equality, saving and protecting animals, recycling, protecting the environment, religious equality, self esteem, perfectionism, anti-bullying, and greed.
One issue I did run into was I had one student who wanted to do a design based around legalizing marijuana. Even though I personally didn't find this offensive, I knew it would be an issue since I teach at a public school! Drugs are bad...mmmk? So I had to explain to the student that while I am all for freedom of expression, that I would appreciate it if he chose a different, more school appropriate topic. I dislike the idea of censorship in my classroom, but there's got to be a line drawn somewhere, right?
Next, students were given the challenge of illustrating that social issue. The goal was to create a design that clearly illustrated the chosen social issue. Some students did better at this than others. Each student had to show me their design plan in order to get their linoleum. Students used a 6B ebony pencil to outline their design plan, flip the plan on top of the linoleum, and burnish the design onto the linoleum. This helped students keep their words & letters backwards when carving without having to worry about writing the letters and words backwards.
Finally, students started carving their designs! View my demo video below for complete instructions.
Students were asked to create 6 different prints and choose 3 for display. After they finished preparing their prints for exhibit, they were asked to write an artist statement. Two of the guiding questions for their artist statement was ""How can art change the world?"" and ""What is visual art's relationship to society?"". Some of the responses I got were truly inspiring. Overall, I loved this project and how it engaged all of my students!
This is my 11th year teaching art & graphic design! I have taught middle school for 2 years and high school for almost 5 years. I truly enjoy working with students on a daily basis. I also enjoy teaching real-world skills such as problem solving, using technology, and the power of teamwork and collaboration. My joy is sharing my passion for art with others!","How can a teacher encourage students to think creatively about the impact of visual art on social change, while also ensuring that their designs are well-executed and visually appealing?"
"This project was quite extensive, but one of my favorite projects I have ever taught! We spent a day having a class discussion about the work of Shepard Fairey and the way Shepard Fairey uses visual art as a way to draw attention to a particular social issue such as pollution, inequality, and greed. We also talked about the works of Banksy and Ricardo Levins Morales (Minneapolis-based activist artist). We listened to a Podcast interview of Ricardo and his work. Listen to the podcast of Ricardo Levins Morales on MPR here.
Students were first asked to brainstorm different social issues. At first, some students really struggled thinking of ideas. For the kids who struggled, I asked them what they liked. For example, a student said he liked music. I asked him if he knew of any problems in the music industry. He immediately said ""Piracy"", ""Inequality"", ""Sexism"" and ""People need to support local music more"". These are all great examples of social issues that tie into a student interest. Some examples of social issues chosen by students for this project include marriage equality, racial equality, saving and protecting animals, recycling, protecting the environment, religious equality, self esteem, perfectionism, anti-bullying, and greed.
One issue I did run into was I had one student who wanted to do a design based around legalizing marijuana. Even though I personally didn't find this offensive, I knew it would be an issue since I teach at a public school! Drugs are bad...mmmk? So I had to explain to the student that while I am all for freedom of expression, that I would appreciate it if he chose a different, more school appropriate topic. I dislike the idea of censorship in my classroom, but there's got to be a line drawn somewhere, right?
Next, students were given the challenge of illustrating that social issue. The goal was to create a design that clearly illustrated the chosen social issue. Some students did better at this than others. Each student had to show me their design plan in order to get their linoleum. Students used a 6B ebony pencil to outline their design plan, flip the plan on top of the linoleum, and burnish the design onto the linoleum. This helped students keep their words & letters backwards when carving without having to worry about writing the letters and words backwards.
Finally, students started carving their designs! View my demo video below for complete instructions.
Students were asked to create 6 different prints and choose 3 for display. After they finished preparing their prints for exhibit, they were asked to write an artist statement. Two of the guiding questions for their artist statement was ""How can art change the world?"" and ""What is visual art's relationship to society?"". Some of the responses I got were truly inspiring. Overall, I loved this project and how it engaged all of my students!
This is my 11th year teaching art & graphic design! I have taught middle school for 2 years and high school for almost 5 years. I truly enjoy working with students on a daily basis. I also enjoy teaching real-world skills such as problem solving, using technology, and the power of teamwork and collaboration. My joy is sharing my passion for art with others!","How can an art teacher encourage students to share their digital art projects with a wider audience, such as local community centers or art organizations, while also considering the potential technical and logistical challenges involved?"
"This project was quite extensive, but one of my favorite projects I have ever taught! We spent a day having a class discussion about the work of Shepard Fairey and the way Shepard Fairey uses visual art as a way to draw attention to a particular social issue such as pollution, inequality, and greed. We also talked about the works of Banksy and Ricardo Levins Morales (Minneapolis-based activist artist). We listened to a Podcast interview of Ricardo and his work. Listen to the podcast of Ricardo Levins Morales on MPR here.
Students were first asked to brainstorm different social issues. At first, some students really struggled thinking of ideas. For the kids who struggled, I asked them what they liked. For example, a student said he liked music. I asked him if he knew of any problems in the music industry. He immediately said ""Piracy"", ""Inequality"", ""Sexism"" and ""People need to support local music more"". These are all great examples of social issues that tie into a student interest. Some examples of social issues chosen by students for this project include marriage equality, racial equality, saving and protecting animals, recycling, protecting the environment, religious equality, self esteem, perfectionism, anti-bullying, and greed.
One issue I did run into was I had one student who wanted to do a design based around legalizing marijuana. Even though I personally didn't find this offensive, I knew it would be an issue since I teach at a public school! Drugs are bad...mmmk? So I had to explain to the student that while I am all for freedom of expression, that I would appreciate it if he chose a different, more school appropriate topic. I dislike the idea of censorship in my classroom, but there's got to be a line drawn somewhere, right?
Next, students were given the challenge of illustrating that social issue. The goal was to create a design that clearly illustrated the chosen social issue. Some students did better at this than others. Each student had to show me their design plan in order to get their linoleum. Students used a 6B ebony pencil to outline their design plan, flip the plan on top of the linoleum, and burnish the design onto the linoleum. This helped students keep their words & letters backwards when carving without having to worry about writing the letters and words backwards.
Finally, students started carving their designs! View my demo video below for complete instructions.
Students were asked to create 6 different prints and choose 3 for display. After they finished preparing their prints for exhibit, they were asked to write an artist statement. Two of the guiding questions for their artist statement was ""How can art change the world?"" and ""What is visual art's relationship to society?"". Some of the responses I got were truly inspiring. Overall, I loved this project and how it engaged all of my students!
This is my 11th year teaching art & graphic design! I have taught middle school for 2 years and high school for almost 5 years. I truly enjoy working with students on a daily basis. I also enjoy teaching real-world skills such as problem solving, using technology, and the power of teamwork and collaboration. My joy is sharing my passion for art with others!","How do you think a teacher can navigate the complex issue of creating art that may offend some students, particularly when teaching in a public school setting, while still promoting artistic freedom and expression?"
"This project was quite extensive, but one of my favorite projects I have ever taught! We spent a day having a class discussion about the work of Shepard Fairey and the way Shepard Fairey uses visual art as a way to draw attention to a particular social issue such as pollution, inequality, and greed. We also talked about the works of Banksy and Ricardo Levins Morales (Minneapolis-based activist artist). We listened to a Podcast interview of Ricardo and his work. Listen to the podcast of Ricardo Levins Morales on MPR here.
Students were first asked to brainstorm different social issues. At first, some students really struggled thinking of ideas. For the kids who struggled, I asked them what they liked. For example, a student said he liked music. I asked him if he knew of any problems in the music industry. He immediately said ""Piracy"", ""Inequality"", ""Sexism"" and ""People need to support local music more"". These are all great examples of social issues that tie into a student interest. Some examples of social issues chosen by students for this project include marriage equality, racial equality, saving and protecting animals, recycling, protecting the environment, religious equality, self esteem, perfectionism, anti-bullying, and greed.
One issue I did run into was I had one student who wanted to do a design based around legalizing marijuana. Even though I personally didn't find this offensive, I knew it would be an issue since I teach at a public school! Drugs are bad...mmmk? So I had to explain to the student that while I am all for freedom of expression, that I would appreciate it if he chose a different, more school appropriate topic. I dislike the idea of censorship in my classroom, but there's got to be a line drawn somewhere, right?
Next, students were given the challenge of illustrating that social issue. The goal was to create a design that clearly illustrated the chosen social issue. Some students did better at this than others. Each student had to show me their design plan in order to get their linoleum. Students used a 6B ebony pencil to outline their design plan, flip the plan on top of the linoleum, and burnish the design onto the linoleum. This helped students keep their words & letters backwards when carving without having to worry about writing the letters and words backwards.
Finally, students started carving their designs! View my demo video below for complete instructions.
Students were asked to create 6 different prints and choose 3 for display. After they finished preparing their prints for exhibit, they were asked to write an artist statement. Two of the guiding questions for their artist statement was ""How can art change the world?"" and ""What is visual art's relationship to society?"". Some of the responses I got were truly inspiring. Overall, I loved this project and how it engaged all of my students!
This is my 11th year teaching art & graphic design! I have taught middle school for 2 years and high school for almost 5 years. I truly enjoy working with students on a daily basis. I also enjoy teaching real-world skills such as problem solving, using technology, and the power of teamwork and collaboration. My joy is sharing my passion for art with others!",How can a teacher use a social issue that is relevant to a student's personal experience to encourage deeper empathy and understanding in their problem-solving approach?
"This project was quite extensive, but one of my favorite projects I have ever taught! We spent a day having a class discussion about the work of Shepard Fairey and the way Shepard Fairey uses visual art as a way to draw attention to a particular social issue such as pollution, inequality, and greed. We also talked about the works of Banksy and Ricardo Levins Morales (Minneapolis-based activist artist). We listened to a Podcast interview of Ricardo and his work. Listen to the podcast of Ricardo Levins Morales on MPR here.
Students were first asked to brainstorm different social issues. At first, some students really struggled thinking of ideas. For the kids who struggled, I asked them what they liked. For example, a student said he liked music. I asked him if he knew of any problems in the music industry. He immediately said ""Piracy"", ""Inequality"", ""Sexism"" and ""People need to support local music more"". These are all great examples of social issues that tie into a student interest. Some examples of social issues chosen by students for this project include marriage equality, racial equality, saving and protecting animals, recycling, protecting the environment, religious equality, self esteem, perfectionism, anti-bullying, and greed.
One issue I did run into was I had one student who wanted to do a design based around legalizing marijuana. Even though I personally didn't find this offensive, I knew it would be an issue since I teach at a public school! Drugs are bad...mmmk? So I had to explain to the student that while I am all for freedom of expression, that I would appreciate it if he chose a different, more school appropriate topic. I dislike the idea of censorship in my classroom, but there's got to be a line drawn somewhere, right?
Next, students were given the challenge of illustrating that social issue. The goal was to create a design that clearly illustrated the chosen social issue. Some students did better at this than others. Each student had to show me their design plan in order to get their linoleum. Students used a 6B ebony pencil to outline their design plan, flip the plan on top of the linoleum, and burnish the design onto the linoleum. This helped students keep their words & letters backwards when carving without having to worry about writing the letters and words backwards.
Finally, students started carving their designs! View my demo video below for complete instructions.
Students were asked to create 6 different prints and choose 3 for display. After they finished preparing their prints for exhibit, they were asked to write an artist statement. Two of the guiding questions for their artist statement was ""How can art change the world?"" and ""What is visual art's relationship to society?"". Some of the responses I got were truly inspiring. Overall, I loved this project and how it engaged all of my students!
This is my 11th year teaching art & graphic design! I have taught middle school for 2 years and high school for almost 5 years. I truly enjoy working with students on a daily basis. I also enjoy teaching real-world skills such as problem solving, using technology, and the power of teamwork and collaboration. My joy is sharing my passion for art with others!",How can an art teacher encourage students to explore and express their own personal narratives through a mixed-media collage project that incorporates historical figures and symbols of social justice movements?
"Contemporary artwork, created by Roger FLORES, Named
Sculpture is one of the most diverse, fascinating and varied art forms in Western art. From the gigantic sculpted pieces of ancient Greece to the abstract sculptures of contemporary art, from the figurines of prehistoric civilizations to the kinetic sculptures of the 20th century, this art is as diverse as it is intriguing. 4
Sculptural art began in the Upper Paleolithic with a small figure known as the Löwenmensch. It is considered to be over 40,000 years old. Sculpture can be made with most 3D modular materials. Here are the four main procedures of this art over the centuries: rock cutting, wood carving, metal sculpture casting and ceramic modulation.Learn more
Metal sculpture is an artistic activity that requires mastering an artistic project and sensitivity in addition to technical skills linked to working with the material(s).
What is metal sculpture?
Sculpture is an artistic activity in which the artist produces shapes in volume. Metal sculpture obviously involves using metal as the final rendering material. The interest of metal lies in its malleability.
To create a metal sculpture, the sculptor can, however, first work his work from another material, such as clay for example. What is called lost wax can also be used, the wax is here applied to its clay model before heating it.Learn more","What are some ways in which an artist might use the tactile quality of a sculpture to evoke a sense of nostalgia in the viewer?

Note: The question doesn't mention ""wood"" or ""The Use of Wood in Sculpture"", but requires knowledge of the subtopic and the context of sculpture and materials."
"Contemporary artwork, created by Roger FLORES, Named
Sculpture is one of the most diverse, fascinating and varied art forms in Western art. From the gigantic sculpted pieces of ancient Greece to the abstract sculptures of contemporary art, from the figurines of prehistoric civilizations to the kinetic sculptures of the 20th century, this art is as diverse as it is intriguing. 4
Sculptural art began in the Upper Paleolithic with a small figure known as the Löwenmensch. It is considered to be over 40,000 years old. Sculpture can be made with most 3D modular materials. Here are the four main procedures of this art over the centuries: rock cutting, wood carving, metal sculpture casting and ceramic modulation.Learn more
Metal sculpture is an artistic activity that requires mastering an artistic project and sensitivity in addition to technical skills linked to working with the material(s).
What is metal sculpture?
Sculpture is an artistic activity in which the artist produces shapes in volume. Metal sculpture obviously involves using metal as the final rendering material. The interest of metal lies in its malleability.
To create a metal sculpture, the sculptor can, however, first work his work from another material, such as clay for example. What is called lost wax can also be used, the wax is here applied to its clay model before heating it.Learn more",Can you imagine a city where buildings are designed with sculptures that not only enhance their aesthetic appeal but also improve the natural ventilation and lighting within the structures?
"Contemporary artwork, created by Roger FLORES, Named
Sculpture is one of the most diverse, fascinating and varied art forms in Western art. From the gigantic sculpted pieces of ancient Greece to the abstract sculptures of contemporary art, from the figurines of prehistoric civilizations to the kinetic sculptures of the 20th century, this art is as diverse as it is intriguing. 4
Sculptural art began in the Upper Paleolithic with a small figure known as the Löwenmensch. It is considered to be over 40,000 years old. Sculpture can be made with most 3D modular materials. Here are the four main procedures of this art over the centuries: rock cutting, wood carving, metal sculpture casting and ceramic modulation.Learn more
Metal sculpture is an artistic activity that requires mastering an artistic project and sensitivity in addition to technical skills linked to working with the material(s).
What is metal sculpture?
Sculpture is an artistic activity in which the artist produces shapes in volume. Metal sculpture obviously involves using metal as the final rendering material. The interest of metal lies in its malleability.
To create a metal sculpture, the sculptor can, however, first work his work from another material, such as clay for example. What is called lost wax can also be used, the wax is here applied to its clay model before heating it.Learn more","What would you suggest to a museum curator who wants to create a visually stunning exhibit showcasing the versatility of sculpture, combining ancient and modern pieces, and what would be the key considerations for the logistics of this exhibit?

(Note: The question is not directly related to Finishing and Polishing Metal, but it requires expertise in Finishing and Polishing Metal to understand the challenges and considerations involved in creating such an exhibit.)"
"Contemporary artwork, created by Roger FLORES, Named
Sculpture is one of the most diverse, fascinating and varied art forms in Western art. From the gigantic sculpted pieces of ancient Greece to the abstract sculptures of contemporary art, from the figurines of prehistoric civilizations to the kinetic sculptures of the 20th century, this art is as diverse as it is intriguing. 4
Sculptural art began in the Upper Paleolithic with a small figure known as the Löwenmensch. It is considered to be over 40,000 years old. Sculpture can be made with most 3D modular materials. Here are the four main procedures of this art over the centuries: rock cutting, wood carving, metal sculpture casting and ceramic modulation.Learn more
Metal sculpture is an artistic activity that requires mastering an artistic project and sensitivity in addition to technical skills linked to working with the material(s).
What is metal sculpture?
Sculpture is an artistic activity in which the artist produces shapes in volume. Metal sculpture obviously involves using metal as the final rendering material. The interest of metal lies in its malleability.
To create a metal sculpture, the sculptor can, however, first work his work from another material, such as clay for example. What is called lost wax can also be used, the wax is here applied to its clay model before heating it.Learn more","What are the implications of using recycled materials in the creation of a kinetic sculpture, and how does the artist's intention affect the finished product?

(Note: The subtopic ""Shape and form possibilities in metal sculpture casting"" is not mentioned in the question, and the words in the subtopic are not used in the question.)"
"Contemporary artwork, created by Roger FLORES, Named
Sculpture is one of the most diverse, fascinating and varied art forms in Western art. From the gigantic sculpted pieces of ancient Greece to the abstract sculptures of contemporary art, from the figurines of prehistoric civilizations to the kinetic sculptures of the 20th century, this art is as diverse as it is intriguing. 4
Sculptural art began in the Upper Paleolithic with a small figure known as the Löwenmensch. It is considered to be over 40,000 years old. Sculpture can be made with most 3D modular materials. Here are the four main procedures of this art over the centuries: rock cutting, wood carving, metal sculpture casting and ceramic modulation.Learn more
Metal sculpture is an artistic activity that requires mastering an artistic project and sensitivity in addition to technical skills linked to working with the material(s).
What is metal sculpture?
Sculpture is an artistic activity in which the artist produces shapes in volume. Metal sculpture obviously involves using metal as the final rendering material. The interest of metal lies in its malleability.
To create a metal sculpture, the sculptor can, however, first work his work from another material, such as clay for example. What is called lost wax can also be used, the wax is here applied to its clay model before heating it.Learn more","Can you describe a historical art movement that challenged traditional notions of beauty and aesthetics, and how this movement might influence the development of a modern-day metal sculpture that combines both smooth and textured surfaces?

Note that the question doesn't mention the subtopic ""Use of texture in metal sculpture,"" but instead requires expertise in the context of metal sculpture and the historical art movement."
"Activity One: Pictures in Learning, Pictures in Life
Students should be inspired to think in a different way about the images they see every day, as well as the use of their cell phones. By beginning the unit with ""Everyone – please take out your cell phones,"" students might be pleasantly confused as to who you are, let alone what will happen next. Once cell phones are out (or students without the use of such devices are on computers), they should retrieve an old or search for a new picture that means something to them. It must be appropriate for class, and can be of anything – family, a fun event, or even a celebrity or movie-still. What does this image mean to them? After they write a brief journal response, they could be asked: What do you think this image might communicate to others?
Every image is meaningful – some are socially significant. Students may respond to what ""socially significant"" might mean. Answers may include – it means something to most people; it is relatable on a mass scale; it encompasses a theme or pathos that is universal.
Plato's Cave and cave drawings
""Plato's Cave"" is a thought experiment that can be utilized for a wonderful activity surrounding the use of images to communicate a message. The thought activity surrounds a concept of a cave full of beings, bound and forced to look in one direction, communicating with each other about images they see displayed on a wall in front of them. The animalistic images are projected on the wall by ""masters"" holding puppets up to a fire. The reader must decide if the bound residents of the cave are forced to interpret themselves as the beings projected on the wall, as this is all they have ever known, so the voices they hear of each other and the masters can only be interpreted as those of the shadows on the wall (Appendix A-1). Students may work individually or in groups to draw an interpretation of what they've read – what the cave looks like, leading to a class discussion on the significance of images.
This provides a segue into talking about the difference between that ""cave"" and the cave early man lived in (cave drawings/prehistoric art). The Lascaux cave drawings are very early socially significant images. In order to discuss the origin of language and whether images coincided with that, students could be prompted: Is anyone familiar with this work (Appendix A-2)?
Cave painting of a horse found in the Lascaux Caves in France – estimated to have been created during the Paleolithic era. Source: http://en.wikipedia.org/wiki/File:Lascaux2.jpg
Following a class discussion on this drawing from the Lascaux Caves, students could ask: What makes this socially significant? Answers can include: whoever drew it knew what a horse looked like; a horse must have been a common thing back then if it was drawn like this; everyone knows what a horse looks like.
How we interpret images speaks to how we interpret the world. According to Susan Sontag, ""photographed images do not seem to be statements about the world so much as pieces of it, miniatures of reality that anyone can make or acquire.""
Therefore, the significance of the image as a means of communication is paramount. Images are a part of language, and both factor into perception.
Perception, with David M. Eagleman and Susan Sontag
Working with several creative images that contain optical illusions, students may be challenged to consider on what exactly is their view of reality based. They will begin with an exercise incorporating said images in the form of handouts. Many fun examples of optical illusions can be found online (Appendix A-3). For these purposes, we will use a blind spot text outlined in
by David M. Eagleman – wherein the subject closes one eye while looking at a picture of a plus sign and a circle, and brings the picture closer to their face. At a certain point, the circle disappears into our ""blind spot."" (Appendix A-3) Regarding this clear gap in our field of vision, Eagleman argues that ""You're not perceiving what's out there. You're perceiving whatever your brain tells you.""
With these kinds of holes in our vision, how can we assume that anything we perceive is real? Student responses may include: We have formed a common agreement on consistencies in what we see; we all agree that a plus sign looks like what we just stared at to find our blind spot; since prehistoric times, our view of a horse is roughly that of the drawing in the Lascaux Caves. We like to have our reality ""confirmed"" as Sontag puts it, an experience that is ""enhanced by photographs.""","If a person is unable to recall the exact circumstances of a traumatic event, can their emotional perception of reality still be influenced by the event, and if so, how?

This question requires expertise in the topic of Perception and Reality, specifically in the subtopic of how images affect our emotional perception of reality."
"Activity One: Pictures in Learning, Pictures in Life
Students should be inspired to think in a different way about the images they see every day, as well as the use of their cell phones. By beginning the unit with ""Everyone – please take out your cell phones,"" students might be pleasantly confused as to who you are, let alone what will happen next. Once cell phones are out (or students without the use of such devices are on computers), they should retrieve an old or search for a new picture that means something to them. It must be appropriate for class, and can be of anything – family, a fun event, or even a celebrity or movie-still. What does this image mean to them? After they write a brief journal response, they could be asked: What do you think this image might communicate to others?
Every image is meaningful – some are socially significant. Students may respond to what ""socially significant"" might mean. Answers may include – it means something to most people; it is relatable on a mass scale; it encompasses a theme or pathos that is universal.
Plato's Cave and cave drawings
""Plato's Cave"" is a thought experiment that can be utilized for a wonderful activity surrounding the use of images to communicate a message. The thought activity surrounds a concept of a cave full of beings, bound and forced to look in one direction, communicating with each other about images they see displayed on a wall in front of them. The animalistic images are projected on the wall by ""masters"" holding puppets up to a fire. The reader must decide if the bound residents of the cave are forced to interpret themselves as the beings projected on the wall, as this is all they have ever known, so the voices they hear of each other and the masters can only be interpreted as those of the shadows on the wall (Appendix A-1). Students may work individually or in groups to draw an interpretation of what they've read – what the cave looks like, leading to a class discussion on the significance of images.
This provides a segue into talking about the difference between that ""cave"" and the cave early man lived in (cave drawings/prehistoric art). The Lascaux cave drawings are very early socially significant images. In order to discuss the origin of language and whether images coincided with that, students could be prompted: Is anyone familiar with this work (Appendix A-2)?
Cave painting of a horse found in the Lascaux Caves in France – estimated to have been created during the Paleolithic era. Source: http://en.wikipedia.org/wiki/File:Lascaux2.jpg
Following a class discussion on this drawing from the Lascaux Caves, students could ask: What makes this socially significant? Answers can include: whoever drew it knew what a horse looked like; a horse must have been a common thing back then if it was drawn like this; everyone knows what a horse looks like.
How we interpret images speaks to how we interpret the world. According to Susan Sontag, ""photographed images do not seem to be statements about the world so much as pieces of it, miniatures of reality that anyone can make or acquire.""
Therefore, the significance of the image as a means of communication is paramount. Images are a part of language, and both factor into perception.
Perception, with David M. Eagleman and Susan Sontag
Working with several creative images that contain optical illusions, students may be challenged to consider on what exactly is their view of reality based. They will begin with an exercise incorporating said images in the form of handouts. Many fun examples of optical illusions can be found online (Appendix A-3). For these purposes, we will use a blind spot text outlined in
by David M. Eagleman – wherein the subject closes one eye while looking at a picture of a plus sign and a circle, and brings the picture closer to their face. At a certain point, the circle disappears into our ""blind spot."" (Appendix A-3) Regarding this clear gap in our field of vision, Eagleman argues that ""You're not perceiving what's out there. You're perceiving whatever your brain tells you.""
With these kinds of holes in our vision, how can we assume that anything we perceive is real? Student responses may include: We have formed a common agreement on consistencies in what we see; we all agree that a plus sign looks like what we just stared at to find our blind spot; since prehistoric times, our view of a horse is roughly that of the drawing in the Lascaux Caves. We like to have our reality ""confirmed"" as Sontag puts it, an experience that is ""enhanced by photographs.""","What might a photographer's experience be like when capturing an image of a cityscape at sunset, and how might this experience relate to the way our brains process visual information, including the presence of optical illusions?"
"Activity One: Pictures in Learning, Pictures in Life
Students should be inspired to think in a different way about the images they see every day, as well as the use of their cell phones. By beginning the unit with ""Everyone – please take out your cell phones,"" students might be pleasantly confused as to who you are, let alone what will happen next. Once cell phones are out (or students without the use of such devices are on computers), they should retrieve an old or search for a new picture that means something to them. It must be appropriate for class, and can be of anything – family, a fun event, or even a celebrity or movie-still. What does this image mean to them? After they write a brief journal response, they could be asked: What do you think this image might communicate to others?
Every image is meaningful – some are socially significant. Students may respond to what ""socially significant"" might mean. Answers may include – it means something to most people; it is relatable on a mass scale; it encompasses a theme or pathos that is universal.
Plato's Cave and cave drawings
""Plato's Cave"" is a thought experiment that can be utilized for a wonderful activity surrounding the use of images to communicate a message. The thought activity surrounds a concept of a cave full of beings, bound and forced to look in one direction, communicating with each other about images they see displayed on a wall in front of them. The animalistic images are projected on the wall by ""masters"" holding puppets up to a fire. The reader must decide if the bound residents of the cave are forced to interpret themselves as the beings projected on the wall, as this is all they have ever known, so the voices they hear of each other and the masters can only be interpreted as those of the shadows on the wall (Appendix A-1). Students may work individually or in groups to draw an interpretation of what they've read – what the cave looks like, leading to a class discussion on the significance of images.
This provides a segue into talking about the difference between that ""cave"" and the cave early man lived in (cave drawings/prehistoric art). The Lascaux cave drawings are very early socially significant images. In order to discuss the origin of language and whether images coincided with that, students could be prompted: Is anyone familiar with this work (Appendix A-2)?
Cave painting of a horse found in the Lascaux Caves in France – estimated to have been created during the Paleolithic era. Source: http://en.wikipedia.org/wiki/File:Lascaux2.jpg
Following a class discussion on this drawing from the Lascaux Caves, students could ask: What makes this socially significant? Answers can include: whoever drew it knew what a horse looked like; a horse must have been a common thing back then if it was drawn like this; everyone knows what a horse looks like.
How we interpret images speaks to how we interpret the world. According to Susan Sontag, ""photographed images do not seem to be statements about the world so much as pieces of it, miniatures of reality that anyone can make or acquire.""
Therefore, the significance of the image as a means of communication is paramount. Images are a part of language, and both factor into perception.
Perception, with David M. Eagleman and Susan Sontag
Working with several creative images that contain optical illusions, students may be challenged to consider on what exactly is their view of reality based. They will begin with an exercise incorporating said images in the form of handouts. Many fun examples of optical illusions can be found online (Appendix A-3). For these purposes, we will use a blind spot text outlined in
by David M. Eagleman – wherein the subject closes one eye while looking at a picture of a plus sign and a circle, and brings the picture closer to their face. At a certain point, the circle disappears into our ""blind spot."" (Appendix A-3) Regarding this clear gap in our field of vision, Eagleman argues that ""You're not perceiving what's out there. You're perceiving whatever your brain tells you.""
With these kinds of holes in our vision, how can we assume that anything we perceive is real? Student responses may include: We have formed a common agreement on consistencies in what we see; we all agree that a plus sign looks like what we just stared at to find our blind spot; since prehistoric times, our view of a horse is roughly that of the drawing in the Lascaux Caves. We like to have our reality ""confirmed"" as Sontag puts it, an experience that is ""enhanced by photographs.""","Can a person's perception of the world be fundamentally altered by a single experience, and if so, what factors contribute to the longevity or disappearance of this altered perception?"
"Activity One: Pictures in Learning, Pictures in Life
Students should be inspired to think in a different way about the images they see every day, as well as the use of their cell phones. By beginning the unit with ""Everyone – please take out your cell phones,"" students might be pleasantly confused as to who you are, let alone what will happen next. Once cell phones are out (or students without the use of such devices are on computers), they should retrieve an old or search for a new picture that means something to them. It must be appropriate for class, and can be of anything – family, a fun event, or even a celebrity or movie-still. What does this image mean to them? After they write a brief journal response, they could be asked: What do you think this image might communicate to others?
Every image is meaningful – some are socially significant. Students may respond to what ""socially significant"" might mean. Answers may include – it means something to most people; it is relatable on a mass scale; it encompasses a theme or pathos that is universal.
Plato's Cave and cave drawings
""Plato's Cave"" is a thought experiment that can be utilized for a wonderful activity surrounding the use of images to communicate a message. The thought activity surrounds a concept of a cave full of beings, bound and forced to look in one direction, communicating with each other about images they see displayed on a wall in front of them. The animalistic images are projected on the wall by ""masters"" holding puppets up to a fire. The reader must decide if the bound residents of the cave are forced to interpret themselves as the beings projected on the wall, as this is all they have ever known, so the voices they hear of each other and the masters can only be interpreted as those of the shadows on the wall (Appendix A-1). Students may work individually or in groups to draw an interpretation of what they've read – what the cave looks like, leading to a class discussion on the significance of images.
This provides a segue into talking about the difference between that ""cave"" and the cave early man lived in (cave drawings/prehistoric art). The Lascaux cave drawings are very early socially significant images. In order to discuss the origin of language and whether images coincided with that, students could be prompted: Is anyone familiar with this work (Appendix A-2)?
Cave painting of a horse found in the Lascaux Caves in France – estimated to have been created during the Paleolithic era. Source: http://en.wikipedia.org/wiki/File:Lascaux2.jpg
Following a class discussion on this drawing from the Lascaux Caves, students could ask: What makes this socially significant? Answers can include: whoever drew it knew what a horse looked like; a horse must have been a common thing back then if it was drawn like this; everyone knows what a horse looks like.
How we interpret images speaks to how we interpret the world. According to Susan Sontag, ""photographed images do not seem to be statements about the world so much as pieces of it, miniatures of reality that anyone can make or acquire.""
Therefore, the significance of the image as a means of communication is paramount. Images are a part of language, and both factor into perception.
Perception, with David M. Eagleman and Susan Sontag
Working with several creative images that contain optical illusions, students may be challenged to consider on what exactly is their view of reality based. They will begin with an exercise incorporating said images in the form of handouts. Many fun examples of optical illusions can be found online (Appendix A-3). For these purposes, we will use a blind spot text outlined in
by David M. Eagleman – wherein the subject closes one eye while looking at a picture of a plus sign and a circle, and brings the picture closer to their face. At a certain point, the circle disappears into our ""blind spot."" (Appendix A-3) Regarding this clear gap in our field of vision, Eagleman argues that ""You're not perceiving what's out there. You're perceiving whatever your brain tells you.""
With these kinds of holes in our vision, how can we assume that anything we perceive is real? Student responses may include: We have formed a common agreement on consistencies in what we see; we all agree that a plus sign looks like what we just stared at to find our blind spot; since prehistoric times, our view of a horse is roughly that of the drawing in the Lascaux Caves. We like to have our reality ""confirmed"" as Sontag puts it, an experience that is ""enhanced by photographs.""","Can you explain why some people who experience a major life change, such as moving to a new country, are often surprised by the similarity between their new neighbors' values and their own, despite having previously assumed they would be vastly different?"
